Potential (mV) / Current (µA)	testset1	testset2
373.64502000000005	-32.89999999999999	-80637.89999999998
371.203613	-34.0	-83334.0
368.762207	-34.89999999999999	-85539.9
366.32080099999996	-36.2	-88726.2
363.87939500000005	-37.5	-91912.5
361.437988	-38.900000000000006	-95343.9
358.996582	-40.4	-99020.4
356.55517599999996	-42.10000000000001	-103187.1
354.11377000000005	-43.8	-107353.8
351.672363	-46.0	-112746.0
349.230957	-48.300000000000004	-118383.30000000002
346.78955099999996	-51.0	-125001.0
344.34814500000005	-54.2	-132844.19999999998
341.906738	-57.99999999999999	-142158.0
339.465332	-62.9	-154167.9
337.02392599999996	-69.5	-170344.49999999997
334.58252000000005	-79.00000000000001	-193629.0
332.141113	-92.6	-226962.6
329.699707	-111.481	-273239.931
327.25830099999996	-135.406	-331880.106
324.816895	-161.80399999999997	-396581.604
322.375488	-187.25599999999997	-458964.456
319.934082	-208.435	-510874.18500000006
317.49267599999996	-222.382	-545058.282
315.05127	-227.50900000000001	-557624.559
312.609863	-223.72400000000002	-548347.524
310.168457	-211.792	-519102.1920000001
307.72705099999996	-193.93900000000002	-475344.489
305.285645	-173.43099999999998	-425079.38100000005
302.844238	-153.656	-376610.85599999997
300.402832	-136.841	-335397.291
297.96142599999996	-123.199	-301960.74899999995
295.52002	-112.45700000000001	-275632.107
293.078613	-103.82100000000001	-254465.27099999998
290.637207	-96.7	-237011.7
288.19580099999996	-90.9	-222795.9
285.754395	-85.90000000000002	-210540.9
283.312988	-81.49999999999999	-199756.5
280.871582	-77.80000000000001	-190687.8
278.43017599999996	-74.5	-182599.5
275.98877	-71.5	-175246.5
273.547363	-68.8	-168628.79999999996
271.105957	-66.4	-162746.4
268.66455099999996	-64.2	-157354.20000000004
266.223145	-62.199999999999996	-152452.2
263.781738	-60.4	-148040.4
261.340332	-58.8	-144118.8
258.898926	-57.20000000000001	-140197.2
256.45752	-55.8	-136765.8
254.016113	-54.4	-133334.4
251.574707	-53.3	-130638.30000000002
249.133301	-52.00000000000001	-127452.00000000001
246.691895	-51.0	-125001.0
244.250488	-50.0	-122550.0
241.809082	-49.0	-120099.0
239.36767600000002	-48.1	-117893.1
236.92627	-47.2	-115687.2
234.484863	-46.4	-113726.4
232.043457	-45.5	-111520.5
229.602051	-44.7	-109559.7
227.160645	-44.1	-108089.1
224.719238	-43.4	-106373.4
222.277832	-42.8	-104902.8
219.836426	-42.2	-103432.19999999998
217.39502	-41.6	-101961.60000000002
214.953613	-41.1	-100736.1
212.512207	-40.6	-99510.6
210.070801	-40.1	-98285.10000000002
207.629395	-39.6	-97059.59999999999
205.187988	-39.2	-96079.19999999998
202.746582	-38.8	-95098.80000000002
200.305176	-38.4	-94118.4
197.86377	-38.099999999999994	-93383.09999999999
195.422363	-37.7	-92402.7
192.980957	-37.3	-91422.30000000002
190.539551	-37.0	-90687.0
188.098145	-36.7	-89951.7
185.656738	-36.4	-89216.4
183.215332	-36.2	-88726.2
180.773926	-35.9	-87990.9
178.33252	-35.6	-87255.6
175.891113	-35.4	-86765.40000000001
173.449707	-35.2	-86275.2
171.008301	-35.0	-85785.0
168.566895	-34.8	-85294.8
166.125488	-34.6	-84804.6
163.684082	-34.4	-84314.39999999998
161.24267600000002	-34.3	-84069.3
158.80127	-34.2	-83824.2
156.359863	-34.0	-83334.0
153.918457	-33.9	-83088.9
151.477051	-33.699999999999996	-82598.7
149.035645	-33.6	-82353.6
146.594238	-33.5	-82108.5
144.152832	-33.4	-81863.4
141.711426	-33.3	-81618.3
139.27002	-33.2	-81373.2
136.82861300000002	-33.2	-81373.2
134.387207	-33.1	-81128.1
131.945801	-33.0	-80883.00000000001
129.504395	-33.0	-80883.00000000001
127.062988	-32.89999999999999	-80637.89999999998
124.621582	-32.8	-80392.8
122.18017599999999	-32.7	-80147.7
119.73877	-32.7	-80147.7
117.297363	-32.6	-79902.6
114.855957	-32.6	-79902.6
112.41455099999999	-32.6	-79902.6
109.973145	-32.50000000000001	-79657.5
107.531738	-32.50000000000001	-79657.5
105.090332	-32.4	-79412.4
102.64892599999999	-32.4	-79412.4
100.20752	-32.4	-79412.4
97.766113	-32.4	-79412.4
95.324707	-32.4	-79412.4
92.88330099999999	-32.29999999999999	-79167.3
90.441895	-32.29999999999999	-79167.3
88.000488	-32.2	-78922.2
85.559082	-32.29999999999999	-79167.3
83.11767599999999	-32.29999999999999	-79167.3
80.67627	-32.2	-78922.2
78.234863	-32.2	-78922.2
75.793457	-32.2	-78922.2
73.35205099999999	-32.1	-78677.10000000002
70.91064500000002	-32.1	-78677.10000000002
68.46923800000002	-32.1	-78677.10000000002
66.02783199999999	-32.1	-78677.10000000002
63.58642599999999	-32.1	-78677.10000000002
61.14502000000002	-32.1	-78677.10000000002
58.70361300000002	-32.1	-78677.10000000002
56.26220699999999	-32.0	-78432.0
53.82080099999999	-32.0	-78432.0
51.37939500000002	-32.0	-78432.0
48.93798800000002	-32.0	-78432.0
46.49658199999999	-32.0	-78432.0
44.05517599999999	-32.0	-78432.0
41.61377000000002	-32.0	-78432.0
39.17236300000002	-32.0	-78432.0
36.73095699999999	-32.0	-78432.0
34.28955099999999	-32.0	-78432.0
31.848145000000017	-32.0	-78432.0
29.40673800000002	-32.0	-78432.0
26.96533199999999	-31.900000000000002	-78186.9
24.523926000000017	-31.900000000000002	-78186.9
22.082520000000017	-32.0	-78432.0
19.64111300000002	-32.0	-78432.0
17.19970699999999	-31.900000000000002	-78186.9
14.758301000000017	-32.0	-78432.0
12.316895000000017	-32.0	-78432.0
9.875488000000018	-32.0	-78432.0
7.434081999999989	-32.0	-78432.0
4.992676000000017	-32.0	-78432.0
2.5512700000000166	-32.0	-78432.0
0.10986300000001847	-32.0	-78432.0
-2.3315430000000106	-32.1	-78677.10000000002
0.10986300000001847	-28.999999999999996	-71079.0
2.5512700000000166	-27.2	-66667.2
4.992676000000017	-25.9	-63480.899999999994
7.434081999999989	-24.8	-60784.80000000001
9.875488000000018	-23.800000000000004	-58333.8
12.316895000000017	-23.0	-56373.0
14.758301000000017	-22.2	-54412.2
17.19970699999999	-21.5	-52696.5
19.64111300000002	-20.9	-51225.9
22.082520000000017	-20.3	-49755.3
24.523926000000017	-19.7	-48284.7
26.96533199999999	-19.1	-46814.1
29.40673800000002	-18.6	-45588.6
31.848145000000017	-18.1	-44363.1
34.28955099999999	-17.6	-43137.6
36.73095699999999	-17.1	-41912.1
39.17236300000002	-16.7	-40931.7
41.61377000000002	-16.3	-39951.3
44.05517599999999	-15.8	-38725.8
46.49658199999999	-15.399999999999999	-37745.4
48.93798800000002	-14.999999999999998	-36765.0
51.37939500000002	-14.6	-35784.6
53.82080099999999	-14.2	-34804.2
56.26220699999999	-13.9	-34068.9
58.70361300000002	-13.500000000000002	-33088.5
61.14502000000002	-13.1	-32108.099999999995
63.58642599999999	-12.799999999999999	-31372.8
66.02783199999999	-12.4	-30392.400000000005
68.46923800000002	-12.1	-29657.099999999995
70.91064500000002	-11.7	-28676.7
73.35205099999999	-11.4	-27941.399999999998
75.793457	-11.1	-27206.1
78.234863	-10.7	-26225.7
80.67627	-10.5	-25735.5
83.11767599999999	-10.1	-24755.1
85.559082	-9.819999999999999	-24068.82
88.000488	-9.52	-23333.52
90.441895	-9.19	-22524.69
92.88330099999999	-8.9	-21813.9
95.324707	-8.579999999999998	-21029.579999999998
97.766113	-8.290000000000001	-20318.79
100.20752	-7.989999999999999	-19583.489999999998
102.64892599999999	-7.75	-18995.25
105.090332	-7.42	-18186.42
107.531738	-7.15	-17524.649999999998
109.973145	-6.86	-16813.86
112.41455099999999	-6.56	-16078.56
114.855957	-6.3	-15441.299999999997
117.297363	-6.02	-14755.02
119.73877	-5.73	-14044.23
122.18017599999999	-5.46	-13382.460000000001
124.621582	-5.2	-12745.200000000003
127.062988	-4.92	-12058.92
129.504395	-4.69	-11495.19
131.945801	-4.4399999999999995	-10882.44
134.387207	-4.16	-10196.16
136.82861300000002	-3.9	-9558.9
139.27002	-3.62	-8872.619999999999
141.711426	-3.38	-8284.38
144.152832	-3.1	-7598.100000000001
146.594238	-2.87	-7034.37
149.035645	-2.6	-6372.600000000001
151.477051	-2.34	-5735.34
153.918457	-2.1	-5147.1
156.359863	-1.8599999999999999	-4558.86
158.80127	-1.6199999999999999	-3970.6200000000003
161.24267600000002	-1.3599999999999999	-3333.36
163.684082	-1.13	-2769.63
166.125488	-0.876	-2147.076
168.566895	-0.674	-1651.974
171.008301	-0.38299999999999995	-938.7330000000001
173.449707	-0.153	-375.00300000000004
175.891113	0.10900000000000001	267.159
178.33252	0.331	811.2810000000001
180.773926	0.5489999999999999	1345.599
183.215332	0.757	1855.4070000000002
185.656738	1.0499999999999998	2573.55
188.098145	1.28	3137.28
190.539551	1.51	3701.0099999999998
192.980957	1.72	4215.72
195.422363	1.9400000000000002	4754.94
197.86377	2.21	5416.71
200.305176	2.44	5980.4400000000005
202.746582	2.67	6544.17
205.187988	2.8899999999999997	7083.39
207.629395	3.15	7720.65
210.070801	3.31	8112.8099999999995
212.512207	3.5599999999999996	8725.56
214.953613	3.8	9313.8
217.39502	4.02	9853.02
219.836426	4.27	10465.769999999999
222.277832	4.470000000000001	10955.970000000001
224.719238	4.71	11544.21
227.160645	4.930000000000001	12083.429999999998
229.602051	5.17	12671.67
232.043457	5.41	13259.91
234.484863	5.58	13676.58
236.92627	5.859999999999999	14362.86
239.36767600000002	6.07	14877.57
241.809082	6.3	15441.299999999997
244.250488	6.62	16225.619999999999
246.691895	6.78	16617.78
249.133301	7.09	17377.589999999997
251.574707	7.33	17965.829999999998
254.016113	7.6	18627.6
256.45752	7.890000000000001	19338.39
258.898926	8.16	20000.16
261.340332	8.47	20759.969999999998
263.781738	8.770000000000001	21495.27
266.223145	9.049999999999999	22181.550000000003
268.66455099999996	9.39	23014.89
271.105957	9.76	23921.760000000002
273.547363	10.1	24755.1
275.98877	10.4	25490.400000000005
278.43017599999996	10.800000000000002	26470.799999999996
280.871582	11.1	27206.1
283.312988	11.5	28186.5
285.754395	12.0	29412.0
288.19580099999996	12.3	30147.300000000003
290.637207	12.799999999999999	31372.8
293.078613	13.3	32598.300000000003
295.52002	13.800000000000002	33823.80000000001
297.96142599999996	14.300000000000002	35049.3
300.402832	14.800000000000002	36274.8
302.844238	15.399999999999999	37745.4
305.285645	15.9	38970.9
307.72705099999996	16.6	40686.6
310.168457	17.3	42402.3
312.609863	18.1	44363.1
315.05127	18.8	46078.8
317.49267599999996	19.7	48284.7
319.934082	20.6	50490.600000000006
322.375488	21.5	52696.5
324.816895	22.7	55637.7
327.25830099999996	23.9	58578.899999999994
329.699707	25.400000000000002	62255.399999999994
332.141113	27.000000000000004	66177.0
334.58252000000005	28.699999999999996	70343.7
337.02392599999996	31.0	75981.0
339.465332	33.4	81863.4
341.906738	36.300000000000004	88971.3
344.34814500000005	39.8	97549.8
346.78955099999996	43.5	106618.49999999999
349.230957	47.60000000000001	116667.6
351.672363	52.1	127697.1
354.11377000000005	56.89999999999999	139461.9
356.55517599999996	61.699999999999996	151226.69999999998
358.996582	66.8	163726.8
361.437988	72.0	176472.0
363.87939500000005	77.2	189217.2
366.32080099999996	82.4	201962.40000000002
368.762207	87.5	214462.5
371.203613	92.5	226717.50000000003
373.64502000000005	97.10000000000001	237992.10000000003
376.086426	101.44	248629.44
378.527832	105.499	258578.04899999997
380.969238	109.19200000000001	267629.59199999995
383.41064500000005	112.305	275259.555
385.852051	114.929	281690.979
388.293457	117.096	287002.296
390.734863	118.80499999999999	291191.055
393.17627000000005	119.934	293958.234
395.617676	120.39200000000001	295080.79199999996
398.059082	120.39200000000001	295080.79199999996
400.500488	119.81200000000001	293659.212
402.94189500000005	118.68299999999999	290892.033
405.383301	116.791	286254.74100000004
407.824707	114.441	280494.891
410.266113	111.45	273163.95
412.70752000000005	108.00200000000001	264712.90199999994
415.148926	104.126	255212.826
417.590332	100.006	245114.706
420.031738	95.7	234560.7
422.47314500000005	91.4	224021.4
424.914551	87.10000000000001	213482.09999999998
427.355957	83.0	203433.0
429.797363	79.1	193874.1
432.23877000000005	75.3	184560.3
434.680176	71.8	175981.8
437.121582	68.6	168138.6
439.562988	65.6	160785.6
442.00439500000005	62.7	153677.7
444.445801	60.099999999999994	147305.10000000003
446.887207	57.70000000000001	141422.7
449.328613	55.39999999999999	135785.4
451.77002	53.3	130638.30000000002
454.211426	51.400000000000006	125981.4
456.652832	49.6	121569.60000000002
459.094238	47.9	117402.90000000001
461.535645	46.3	113481.3
463.977051	44.9	110049.90000000001
466.418457	43.5	106618.49999999999
468.859863	42.4	103922.4
471.30127	41.2	100981.20000000001
473.742676	40.1	98285.10000000002
476.184082	39.1	95834.1
478.625488	38.099999999999994	93383.09999999999
481.066895	37.2	91177.2
483.508301	36.300000000000004	88971.3
485.949707	35.49999999999999	87010.5
488.391113	34.8	85294.8
490.83252	34.1	83579.1
493.273926	33.5	82108.5
495.715332	32.8	80392.8
498.156738	32.29999999999999	79167.3
500.598145	31.8	77941.8
503.039551	31.3	76716.3
505.480957	30.7	75245.7
507.922363	30.299999999999997	74265.3
510.36377	29.9	73284.9
512.8051760000001	29.5	72304.5
515.246582	29.2	71569.2
517.687988	28.8	70588.8
520.1293949999999	28.499999999999996	69853.5
522.5708010000001	28.300000000000004	69363.3
525.012207	28.000000000000004	68628.0
527.453613	27.8	68137.8
529.8950199999999	27.5	67402.5
532.3364260000001	27.300000000000004	66912.3
534.777832	27.1	66422.09999999999
537.2192379999999	27.000000000000004	66177.0
539.6606449999999	26.899999999999995	65931.90000000001
542.1020510000001	26.700000000000003	65441.69999999999
544.543457	26.6	65196.600000000006
546.9848629999999	26.5	64951.49999999999
549.4262699999999	26.400000000000002	64706.399999999994
551.8676760000001	26.3	64461.299999999996
554.309082	26.2	64216.19999999999
556.7504879999999	26.2	64216.19999999999
559.1918949999999	26.1	63971.100000000006
561.6333010000001	26.1	63971.100000000006
564.074707	26.000000000000004	63726.00000000001
566.5161129999999	26.000000000000004	63726.00000000001
568.9575199999999	25.9	63480.899999999994
571.3989260000001	25.9	63480.899999999994
573.840332	25.8	63235.80000000001
576.2817379999999	25.8	63235.80000000001
578.7231449999999	25.8	63235.80000000001
581.1645510000001	25.700000000000003	62990.7
583.605957	25.700000000000003	62990.7
586.0473629999999	25.599999999999998	62745.6
588.4887699999999	25.5	62500.5
590.9301760000001	25.5	62500.5
593.371582	25.400000000000002	62255.399999999994
595.8129879999999	25.3	62010.3
598.2543949999999	25.2	61765.19999999999
600.6958010000001	25.1	61520.1
603.137207	25.0	61275.0
605.5786129999999	24.9	61029.9
608.0200199999999	24.7	60539.7
610.4614260000001	24.6	60294.600000000006
612.902832	24.4	59804.4
615.3442379999999	24.299999999999997	59559.30000000001
617.7856449999999	24.1	59069.100000000006
620.2270510000001	23.9	58578.899999999994
622.668457	23.800000000000004	58333.8
625.1098629999999	23.6	57843.6
627.5512699999999	23.4	57353.4
629.9926760000001	23.2	56863.2
632.434082	23.0	56373.0
634.8754879999999	22.8	55882.799999999996
637.3168949999999	22.7	55637.7
639.7583010000001	22.5	55147.5
642.199707	22.3	54657.299999999996
644.6411129999999	22.2	54412.2
647.0825199999999	22.0	53922.00000000001
649.5239260000001	21.8	53431.8
651.965332	21.600000000000005	52941.59999999999
654.4067379999999	21.5	52696.5
656.8481449999999	21.4	52451.4
659.2895510000001	21.2	51961.2
661.730957	21.1	51716.09999999999
664.1723629999999	21.0	51471.0
666.6137699999999	20.9	51225.9
669.0551760000001	20.7	50735.7
671.496582	20.6	50490.600000000006
673.9379879999999	20.5	50245.5
676.3793949999999	20.4	50000.4
678.8208010000001	20.3	49755.3
681.262207	20.2	49510.2
683.7036129999999	20.2	49510.2
686.1450199999999	20.1	49265.1
688.5864260000001	20.0	49020.0
691.027832	19.9	48774.9
693.4692379999999	19.8	48529.799999999996
695.9106449999999	19.8	48529.799999999996
698.3520510000001	19.7	48284.7
700.793457	19.7	48284.7
703.2348629999999	19.6	48039.59999999999
705.67627	19.6	48039.59999999999
708.1176760000001	19.5	47794.5
710.559082	19.4	47549.40000000001
713.000488	19.4	47549.40000000001
715.441895	19.4	47549.40000000001
717.8833010000001	19.3	47304.3
720.324707	19.3	47304.3
722.766113	19.2	47059.2
725.20752	19.2	47059.2
727.6489260000001	19.2	47059.2
730.090332	19.1	46814.1
732.531738	19.1	46814.1
734.973145	19.1	46814.1
737.4145510000001	19.1	46814.1
739.855957	19.0	46569.0
742.297363	19.0	46569.0
744.73877	19.0	46569.0
747.1801760000001	19.0	46569.0
749.621582	19.0	46569.0
752.062988	18.9	46323.9
754.504395	18.9	46323.9
756.9458010000001	18.9	46323.9
759.387207	18.9	46323.9
761.828613	18.9	46323.9
764.27002	18.9	46323.9
766.7114260000001	18.9	46323.9
769.152832	18.9	46323.9
771.594238	18.8	46078.8
774.035645	18.9	46323.9
776.4770510000001	18.8	46078.8
778.918457	18.9	46323.9
781.359863	18.9	46323.9
783.80127	18.9	46323.9
786.2426760000001	18.9	46323.9
788.684082	18.9	46323.9
791.125488	18.9	46323.9
793.566895	18.9	46323.9
796.0083010000001	18.9	46323.9
798.449707	18.9	46323.9
800.891113	19.0	46569.0
803.33252	19.0	46569.0
805.7739260000001	19.0	46569.0
808.215332	19.0	46569.0
810.656738	19.1	46814.1
813.098145	19.1	46814.1
815.5395510000001	19.1	46814.1
817.980957	19.2	47059.2
820.422363	19.2	47059.2
822.86377	19.2	47059.2
825.3051760000001	19.3	47304.3
827.746582	19.4	47549.40000000001
830.187988	19.4	47549.40000000001
832.629395	19.4	47549.40000000001
835.0708010000001	19.5	47794.5
837.512207	19.5	47794.5
839.953613	19.6	48039.59999999999
842.39502	19.7	48284.7
844.8364260000001	19.7	48284.7
847.277832	19.8	48529.799999999996
849.719238	19.8	48529.799999999996
852.160645	19.9	48774.9
854.6020510000001	20.0	49020.0
857.043457	20.1	49265.1
859.484863	20.1	49265.1
861.92627	20.2	49510.2
864.3676760000001	20.3	49755.3
866.809082	20.4	50000.4
869.250488	20.5	50245.5
871.691895	20.6	50490.600000000006
874.133301	20.7	50735.7
876.574707	20.8	50980.80000000001
879.016113	20.9	51225.9
881.45752	21.0	51471.0
883.898926	21.1	51716.09999999999
886.340332	21.2	51961.2
888.781738	21.3	52206.299999999996
891.223145	21.5	52696.5
893.664551	21.600000000000005	52941.59999999999
896.105957	21.8	53431.8
898.547363	21.9	53676.9
900.98877	22.0	53922.00000000001
903.430176	22.2	54412.2
905.871582	22.4	54902.399999999994
908.312988	22.5	55147.5
910.754395	22.7	55637.7
913.195801	22.9	56127.9
915.637207	23.1	56618.100000000006
918.078613	23.2	56863.2
920.52002	23.5	57598.50000000001
922.961426	23.7	58088.69999999999
925.402832	23.9	58578.899999999994
927.844238	24.1	59069.100000000006
930.285645	24.4	59804.4
932.727051	24.6	60294.600000000006
935.168457	24.9	61029.9
937.609863	25.1	61520.1
940.05127	25.400000000000002	62255.399999999994
942.492676	25.700000000000003	62990.7
944.934082	25.9	63480.899999999994
947.375488	26.2	64216.19999999999
949.816895	26.6	65196.600000000006
952.258301	26.899999999999995	65931.90000000001
954.699707	27.2	66667.2
957.141113	27.5	67402.5
959.58252	27.9	68382.9
962.023926	28.2	69118.20000000001
964.465332	28.600000000000005	70098.6
966.906738	28.999999999999996	71079.0
969.348145	29.4	72059.4
971.789551	29.8	73039.8
974.230957	30.2	74020.2
976.672363	30.599999999999998	75000.60000000002
979.11377	31.0	75981.0
981.555176	31.5	77206.50000000001
983.996582	31.900000000000002	78186.9
986.437988	32.4	79412.4
988.879395	32.8	80392.8
991.320801	33.3	81618.3
993.762207	33.699999999999996	82598.7
